coverage	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17
5028	2.44022	1.49954	0.71156	0.2695	0.08528	0.02282	0.00524	0.00128	0.00022	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5029	2.44076	1.49936	0.71364	0.2715	0.0851	0.02314	0.00482	0.00126	0.00024	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5030	2.44362	1.49878	0.71112	0.27128	0.0858	0.02358	0.00492	0.0009	0.00022	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5031	2.44096	1.50106	0.71056	0.26984	0.08454	0.02294	0.0048	0.001	0.0002	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5032	2.44212	1.50024	0.71244	0.27018	0.08426	0.02372	0.0053	0.0011	0.0002	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5033	2.44002	1.49952	0.7112	0.27032	0.08584	0.02408	0.00492	0.00106	0.00014	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5034	2.4427	1.49972	0.71424	0.27092	0.08626	0.0228	0.00488	0.00108	0.00014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5035	2.44078	1.4988	0.71594	0.27262	0.08564	0.0231	0.00514	0.00114	0.00022	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5036	2.44446	1.49986	0.7128	0.26566	0.08354	0.02318	0.00536	0.00114	0.00022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5037	2.43962	1.49812	0.70968	0.26728	0.08574	0.02332	0.00526	0.00096	0.0001	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5038	2.44106	1.49752	0.70686	0.26958	0.08504	0.0219	0.00516	0.00108	0.0002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5039	2.44292	1.49832	0.71088	0.27144	0.08522	0.02372	0.00524	0.00092	0.00018	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5040	2.43998	1.503	0.71072	0.27106	0.0844	0.02346	0.00508	0.00102	0.0001	2e-05	2e-05	0.0	0.0	0.0	0.0	0.0	0.0
5041	2.4375	1.49754	0.71202	0.26952	0.0851	0.02302	0.00466	0.00076	0.00014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5042	2.44212	1.50266	0.71328	0.27024	0.0869	0.02314	0.00474	0.001	0.00018	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5043	2.44128	1.49518	0.71208	0.27086	0.08604	0.02266	0.005	0.00076	0.00014	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5044	2.4396	1.50012	0.70844	0.26882	0.0847	0.02348	0.0051	0.00074	0.00014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5045	2.43912	1.50118	0.71336	0.26674	0.0845	0.02314	0.00508	0.00108	0.0001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5046	2.44082	1.50032	0.7104	0.27134	0.08386	0.02282	0.00472	0.00094	0.0001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5047	2.44052	1.50218	0.71176	0.27142	0.0856	0.0228	0.00488	0.00092	6e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5048	2.439	1.50114	0.71216	0.26898	0.08628	0.02226	0.00526	0.00082	0.00012	2e-05	2e-05	0.0	0.0	0.0	0.0	0.0	0.0
5049	2.44032	1.4985	0.71468	0.27246	0.08664	0.02286	0.00512	0.0011	0.0001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5050	2.44272	1.49964	0.71218	0.27144	0.08552	0.02394	0.00472	0.00096	0.00014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5051	2.44068	1.50278	0.7114	0.27138	0.08458	0.02438	0.0051	0.00082	0.00012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5052	2.44398	1.50336	0.7129	0.27196	0.0857	0.0224	0.00508	0.00086	0.0001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5053	2.44332	1.50256	0.71436	0.27252	0.08714	0.02194	0.0046	0.0007	8e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5054	2.4412	1.49966	0.71314	0.27284	0.0868	0.02246	0.00456	0.00096	0.0002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5055	2.44096	1.50182	0.71682	0.27428	0.08666	0.02286	0.00496	0.00096	0.00012	2e-05	2e-05	0.0	0.0	0.0	0.0	0.0	0.0
5056	2.44504	1.50366	0.71112	0.2714	0.08434	0.0225	0.00526	0.00082	0.00016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5057	2.44098	1.50266	0.71598	0.27324	0.08632	0.0231	0.00478	0.00094	0.00014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5058	2.4435	1.50078	0.71636	0.27404	0.08668	0.02238	0.00496	0.0009	0.0001	2e-05	2e-05	0.0	0.0	0.0	0.0	0.0	0.0
5059	2.44228	1.50702	0.714	0.2716	0.08486	0.02222	0.0048	0.00076	0.0001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5060	2.44448	1.50592	0.71456	0.27294	0.0867	0.0234	0.00512	0.00088	0.00016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5061	2.44554	1.50562	0.71804	0.27276	0.08562	0.02304	0.00468	0.00096	0.00016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5062	2.44404	1.50162	0.71584	0.2734	0.08646	0.02286	0.00454	0.00078	8e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5063	2.44726	1.50236	0.71702	0.27228	0.08578	0.02196	0.00488	0.00092	0.0002	4e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5064	2.44322	1.5064	0.7151	0.27334	0.08604	0.0213	0.0046	0.00076	0.00018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5065	2.44552	1.50522	0.71544	0.27196	0.08484	0.0226	0.00482	0.00072	0.00014	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5066	2.4465	1.5068	0.71446	0.27374	0.08576	0.02246	0.00486	0.00084	0.00014	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5067	2.44674	1.5044	0.71706	0.27418	0.08468	0.0225	0.00502	0.0011	0.00026	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5068	2.44782	1.50494	0.71568	0.27342	0.08664	0.02256	0.00482	0.00088	0.00016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5069	2.44652	1.5046	0.71724	0.27452	0.08628	0.02288	0.00474	0.00078	0.00014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5070	2.44514	1.50726	0.72086	0.275	0.08642	0.02312	0.00512	0.00066	0.00014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5071	2.44564	1.50824	0.72146	0.2748	0.0871	0.02336	0.00488	0.00088	0.00016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5072	2.447	1.50802	0.71502	0.2745	0.08718	0.02302	0.0053	0.00114	0.00016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5073	2.44708	1.50616	0.71778	0.27532	0.08584	0.02334	0.00526	0.00088	0.00028	4e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5074	2.44726	1.50542	0.7157	0.27548	0.08646	0.02392	0.00536	0.00096	0.0002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5075	2.44772	1.51048	0.7168	0.2724	0.08686	0.0232	0.00498	0.00104	0.00016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5076	2.44488	1.5096	0.71798	0.27682	0.0876	0.02286	0.00496	0.00086	0.00016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5077	2.44596	1.5103	0.71836	0.27434	0.08788	0.02376	0.00496	0.00088	0.00016	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5078	2.44962	1.50582	0.71964	0.27496	0.08712	0.02244	0.00522	0.00092	0.00022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5079	2.44804	1.5085	0.7189	0.2752	0.08658	0.02322	0.00504	0.00124	0.00016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5080	2.4472	1.50852	0.72212	0.27656	0.08692	0.02286	0.00472	0.00086	0.00014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5081	2.4461	1.5104	0.7197	0.2777	0.0855	0.02242	0.00506	0.00088	0.00018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5082	2.4503	1.50756	0.72038	0.27746	0.08636	0.02178	0.00494	0.00082	0.00016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5083	2.45012	1.50818	0.72154	0.27568	0.08558	0.02286	0.00492	0.00086	0.00016	4e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5084	2.45062	1.515	0.72086	0.27626	0.0862	0.02306	0.00474	0.00084	0.00014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5085	2.45052	1.51574	0.72156	0.27716	0.08636	0.02322	0.00482	0.0009	0.00012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5086	2.45208	1.51712	0.72692	0.27578	0.08586	0.023	0.00524	0.0011	0.00022	6e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5087	2.45106	1.51822	0.72378	0.2776	0.08674	0.02424	0.00556	0.0012	8e-05	4e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5088	2.45272	1.51582	0.72146	0.27798	0.0875	0.02444	0.00542	0.00092	0.00014	4e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5089	2.4508	1.5197	0.72614	0.27938	0.08582	0.02336	0.00546	0.00152	0.00028	0.0001	2e-05	0.0	0.0	0.0	0.0	0.0	0.0
5090	2.45422	1.51818	0.72692	0.27832	0.08746	0.023	0.005	0.00126	0.00012	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5091	2.45084	1.51952	0.72336	0.27956	0.0874	0.02258	0.00518	0.001	0.0003	6e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5092	2.45226	1.51144	0.72312	0.27912	0.08798	0.02372	0.00528	0.00086	0.0002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5093	2.45596	1.52144	0.7239	0.27832	0.08722	0.0238	0.0054	0.0013	0.00022	4e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5094	2.45624	1.5194	0.72382	0.28044	0.08732	0.02408	0.00542	0.00122	0.00018	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5095	2.45624	1.52276	0.72756	0.27814	0.08554	0.02254	0.00508	0.00116	0.00024	4e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5096	2.45774	1.5218	0.72876	0.27902	0.0855	0.02264	0.00516	0.00106	0.00016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5097	2.45648	1.52562	0.72556	0.2778	0.0874	0.02312	0.00496	0.00116	0.0002	6e-05	2e-05	0.0	0.0	0.0	0.0	0.0	0.0
5098	2.4592	1.52334	0.72494	0.2786	0.08572	0.02342	0.00536	0.00106	0.0002	6e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5099	2.45648	1.52712	0.72674	0.27638	0.08546	0.02342	0.00524	0.00112	0.0002	2e-05	2e-05	0.0	0.0	0.0	0.0	0.0	0.0
5100	2.45468	1.52294	0.72922	0.27882	0.08638	0.02366	0.00566	0.00124	0.00018	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5101	2.45746	1.52602	0.72792	0.28	0.08712	0.02342	0.0054	0.00118	0.00012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5102	2.45798	1.52462	0.72888	0.28318	0.0892	0.02372	0.00546	0.0012	0.00024	6e-05	2e-05	0.0	0.0	0.0	0.0	0.0	0.0
5103	2.4567	1.524	0.72784	0.27828	0.0881	0.02356	0.00576	0.00094	0.00016	6e-05	2e-05	0.0	0.0	0.0	0.0	0.0	0.0
5104	2.45868	1.5272	0.72982	0.28028	0.08794	0.02356	0.00544	0.00132	0.00022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5105	2.45848	1.52366	0.72808	0.28194	0.08756	0.02372	0.00522	0.00124	0.00014	4e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5106	2.45974	1.52114	0.73096	0.27748	0.08754	0.02444	0.00558	0.0012	0.0002	4e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5107	2.45744	1.5203	0.7293	0.28334	0.0893	0.0241	0.00578	0.00148	0.00026	6e-05	2e-05	0.0	0.0	0.0	0.0	0.0	0.0
5108	2.4578	1.5272	0.73166	0.28088	0.08716	0.02278	0.0051	0.00104	0.00018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5109	2.45902	1.52268	0.73054	0.28002	0.08862	0.02338	0.00558	0.00104	0.0001	2e-05	2e-05	0.0	0.0	0.0	0.0	0.0	0.0
5110	2.45862	1.52934	0.7331	0.28268	0.09004	0.02384	0.00564	0.00124	0.00016	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5111	2.45836	1.5278	0.7332	0.28338	0.08842	0.02462	0.0057	0.00112	0.00028	8e-05	4e-05	0.0	0.0	0.0	0.0	0.0	0.0
5112	2.46114	1.53118	0.73294	0.2828	0.08872	0.02474	0.00594	0.00108	0.00014	6e-05	2e-05	0.0	0.0	0.0	0.0	0.0	0.0
5113	2.4572	1.53242	0.7338	0.28406	0.09034	0.02432	0.0054	0.00104	0.00014	6e-05	2e-05	0.0	0.0	0.0	0.0	0.0	0.0
5114	2.45762	1.52916	0.7357	0.28424	0.09034	0.02454	0.00598	0.0014	0.00018	6e-05	2e-05	0.0	0.0	0.0	0.0	0.0	0.0
5115	2.45662	1.52968	0.73694	0.28354	0.08828	0.02396	0.0056	0.0014	0.0002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5116	2.46	1.53192	0.73804	0.28154	0.0892	0.02348	0.0057	0.00104	0.0002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5117	2.4585	1.53068	0.7337	0.28422	0.09046	0.02378	0.0059	0.00104	0.0002	4e-05	2e-05	0.0	0.0	0.0	0.0	0.0	0.0
5118	2.46084	1.53176	0.7343	0.2807	0.0875	0.02396	0.00536	0.0011	0.00026	6e-05	2e-05	0.0	0.0	0.0	0.0	0.0	0.0
5119	2.46104	1.53202	0.73286	0.28152	0.08784	0.0234	0.00542	0.0012	0.00022	6e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5120	2.45834	1.5317	0.73666	0.28302	0.0903	0.02484	0.00604	0.00128	0.00022	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5121	2.4589	1.53284	0.73526	0.2851	0.0898	0.02374	0.00596	0.00132	0.0004	0.0001	4e-05	0.0	0.0	0.0	0.0	0.0	0.0
5122	2.45824	1.53412	0.7414	0.28598	0.0886	0.02316	0.00568	0.0013	0.00022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5123	2.45654	1.53332	0.73696	0.28892	0.0919	0.0253	0.00572	0.00136	0.0003	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5124	2.45776	1.5337	0.73856	0.2833	0.09094	0.02438	0.00508	0.00102	0.00024	4e-05	2e-05	0.0	0.0	0.0	0.0	0.0	0.0
5125	2.46226	1.53364	0.73684	0.28624	0.09058	0.02482	0.00596	0.00136	0.00026	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5126	2.45806	1.53494	0.74266	0.28352	0.08986	0.02414	0.0061	0.00136	0.00022	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5127	2.4614	1.53624	0.73674	0.28596	0.08944	0.02462	0.00612	0.00136	0.00018	4e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5128	2.46144	1.53312	0.7382	0.28666	0.09076	0.02458	0.00622	0.0013	0.00022	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5129	2.46012	1.5386	0.7372	0.28806	0.0931	0.02496	0.00622	0.00108	0.00024	4e-05	2e-05	0.0	0.0	0.0	0.0	0.0	0.0
5130	2.46138	1.53598	0.7421	0.2863	0.09074	0.0255	0.00574	0.0012	0.00022	2e-05	2e-05	0.0	0.0	0.0	0.0	0.0	0.0
5131	2.46322	1.53332	0.74104	0.28808	0.09268	0.0255	0.00588	0.00094	0.00026	6e-05	2e-05	0.0	0.0	0.0	0.0	0.0	0.0
5132	2.4634	1.53766	0.74054	0.28632	0.09062	0.02526	0.00616	0.0015	0.00024	6e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5133	2.46362	1.53496	0.74262	0.28726	0.09138	0.02544	0.00612	0.00114	0.0002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5134	2.46078	1.5367	0.7391	0.2837	0.09056	0.02536	0.0051	0.00104	0.0002	2e-05	2e-05	0.0	0.0	0.0	0.0	0.0	0.0
5135	2.4615	1.53646	0.73944	0.28662	0.09172	0.02498	0.00626	0.00128	0.00018	4e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5136	2.46578	1.53398	0.73932	0.28798	0.09234	0.0246	0.0059	0.00128	0.0003	6e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5137	2.4614	1.5346	0.73936	0.28482	0.0917	0.0251	0.006	0.00118	0.00036	2e-05	2e-05	0.0	0.0	0.0	0.0	0.0	0.0
5138	2.46172	1.53974	0.74078	0.28942	0.0927	0.02496	0.0056	0.001	0.00022	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5139	2.46002	1.5352	0.74164	0.28716	0.09076	0.02576	0.0059	0.00122	0.00032	6e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5140	2.46248	1.53402	0.74096	0.28898	0.09146	0.02516	0.0057	0.0011	0.0003	4e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5141	2.46238	1.53796	0.7444	0.28982	0.09276	0.02602	0.0062	0.00134	0.0004	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5142	2.45926	1.53428	0.74004	0.28734	0.09304	0.0262	0.00622	0.0014	0.00022	8e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5143	2.46214	1.53588	0.73978	0.28786	0.09258	0.02492	0.00626	0.00122	0.00018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5144	2.46268	1.5362	0.74194	0.28452	0.0919	0.02496	0.006	0.00136	0.00032	6e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5145	2.45972	1.54144	0.7409	0.2876	0.09212	0.02576	0.00642	0.00126	0.00036	6e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5146	2.45826	1.53668	0.74322	0.28816	0.09296	0.02506	0.00618	0.00122	0.00028	6e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5147	2.4589	1.53902	0.7449	0.28718	0.0923	0.02614	0.00656	0.0015	0.00022	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5148	2.46104	1.53836	0.74086	0.28692	0.09198	0.0255	0.00604	0.00124	0.00026	6e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5149	2.4606	1.54028	0.74474	0.29072	0.09224	0.02568	0.00628	0.0014	0.0003	4e-05	2e-05	0.0	0.0	0.0	0.0	0.0	0.0
5150	2.46358	1.53302	0.73892	0.28778	0.09188	0.02552	0.00616	0.0014	0.00032	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5151	2.4617	1.53998	0.74532	0.28958	0.09342	0.02556	0.0059	0.0014	0.0002	6e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5152	2.46204	1.53738	0.74152	0.28526	0.09336	0.02486	0.00628	0.00144	0.00028	4e-05	2e-05	0.0	0.0	0.0	0.0	0.0	0.0
5153	2.46086	1.5441	0.7436	0.28954	0.09088	0.02554	0.00596	0.00142	0.00028	6e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5154	2.4614	1.5381	0.7445	0.28782	0.09328	0.02582	0.00674	0.00122	0.00022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5155	2.46226	1.54312	0.7447	0.2877	0.09522	0.02576	0.0066	0.00124	0.00032	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5156	2.46384	1.53822	0.74006	0.28968	0.0949	0.02648	0.00652	0.0013	0.00034	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5157	2.46456	1.54382	0.74522	0.28822	0.09282	0.02588	0.00642	0.0013	0.00024	6e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5158	2.4627	1.53742	0.74238	0.2871	0.09362	0.02574	0.0061	0.00132	0.00036	8e-05	2e-05	0.0	0.0	0.0	0.0	0.0	0.0
5159	2.46246	1.53946	0.74308	0.28686	0.0928	0.02628	0.00618	0.00126	0.00034	6e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5160	2.46084	1.53416	0.74146	0.2896	0.09344	0.02606	0.00616	0.00136	0.00028	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5161	2.46334	1.53846	0.74212	0.28608	0.09196	0.0261	0.00668	0.00132	0.00018	4e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5162	2.46298	1.53624	0.74256	0.28956	0.0929	0.02554	0.00608	0.0014	0.0003	6e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5163	2.46524	1.53794	0.7387	0.28746	0.09266	0.02644	0.00636	0.00122	0.00026	4e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5164	2.46478	1.53786	0.74388	0.28742	0.09304	0.0264	0.00654	0.00118	0.00028	0.0001	2e-05	0.0	0.0	0.0	0.0	0.0	0.0
5165	2.46216	1.5395	0.74636	0.28758	0.0924	0.02668	0.00636	0.00142	0.00024	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5166	2.46478	1.53914	0.74442	0.29268	0.09408	0.026	0.00624	0.00136	0.00028	0.0001	2e-05	0.0	0.0	0.0	0.0	0.0	0.0
5167	2.46376	1.54238	0.74576	0.29212	0.09336	0.02584	0.00634	0.00114	0.00028	8e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5168	2.46596	1.53694	0.74786	0.28972	0.09248	0.02574	0.0061	0.00106	8e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5169	2.46372	1.54268	0.74232	0.28894	0.0928	0.02612	0.00594	0.00152	0.00024	4e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5170	2.46306	1.53782	0.74262	0.2904	0.09506	0.02624	0.00616	0.00166	0.00032	6e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5171	2.46584	1.54196	0.74884	0.2906	0.09382	0.02568	0.00606	0.0013	0.00034	8e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5172	2.46486	1.53878	0.74388	0.28948	0.09448	0.02636	0.00614	0.0014	0.00028	0.0001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5173	2.46676	1.5409	0.74796	0.29066	0.09446	0.02672	0.00626	0.00114	0.0002	4e-05	2e-05	0.0	0.0	0.0	0.0	0.0	0.0
5174	2.46852	1.54446	0.74272	0.2879	0.09376	0.02652	0.00622	0.00124	0.0004	8e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5175	2.4673	1.54128	0.74594	0.29174	0.09456	0.02612	0.00636	0.0012	0.00028	8e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5176	2.46828	1.54176	0.74728	0.29108	0.09502	0.02646	0.00612	0.00112	0.00016	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5177	2.46704	1.54318	0.7451	0.28976	0.09532	0.02618	0.00646	0.00122	0.00022	6e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5178	2.46858	1.54102	0.74786	0.28966	0.09486	0.02726	0.0067	0.00174	0.00028	4e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5179	2.4698	1.545	0.74954	0.29188	0.09452	0.02704	0.00638	0.00138	0.0002	8e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5180	2.46738	1.54236	0.7486	0.29116	0.09496	0.0269	0.00628	0.00136	0.00026	6e-05	2e-05	0.0	0.0	0.0	0.0	0.0	0.0
5181	2.47014	1.54456	0.75134	0.29276	0.09504	0.02758	0.00674	0.00126	0.00016	8e-05	6e-05	0.0	0.0	0.0	0.0	0.0	0.0
5182	2.46984	1.55212	0.75658	0.29608	0.09658	0.02628	0.00608	0.00122	0.00012	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5183	2.4705	1.54968	0.75396	0.29534	0.09556	0.02624	0.00654	0.00138	0.0002	6e-05	2e-05	0.0	0.0	0.0	0.0	0.0	0.0
5184	2.4712	1.5451	0.75068	0.29342	0.09616	0.02706	0.00692	0.00158	0.00026	4e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5185	2.47246	1.5527	0.75594	0.29674	0.09624	0.0256	0.00636	0.00122	0.00018	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5186	2.46902	1.55062	0.75254	0.29298	0.09492	0.02636	0.00644	0.00154	0.00028	8e-05	2e-05	0.0	0.0	0.0	0.0	0.0	0.0
5187	2.47614	1.55232	0.75568	0.2981	0.09702	0.0258	0.00618	0.00126	0.00014	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5188	2.4739	1.5531	0.75616	0.29436	0.09564	0.02648	0.0064	0.00116	0.00016	6e-05	2e-05	0.0	0.0	0.0	0.0	0.0	0.0
5189	2.47516	1.55314	0.7575	0.29754	0.09734	0.02664	0.00712	0.0012	0.00014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5190	2.47504	1.55348	0.75924	0.29878	0.09432	0.02656	0.00648	0.0014	0.00014	4e-05	2e-05	0.0	0.0	0.0	0.0	0.0	0.0
5191	2.4701	1.54456	0.75452	0.2957	0.09678	0.02712	0.00648	0.00122	0.0003	8e-05	2e-05	0.0	0.0	0.0	0.0	0.0	0.0
5192	2.47108	1.55542	0.75972	0.29706	0.09706	0.02702	0.00644	0.00124	0.00022	2e-05	2e-05	0.0	0.0	0.0	0.0	0.0	0.0
5193	2.4773	1.55336	0.75976	0.29722	0.09606	0.0265	0.00614	0.00134	0.00024	4e-05	4e-05	0.0	0.0	0.0	0.0	0.0	0.0
5194	2.4746	1.55532	0.75824	0.3005	0.09726	0.02636	0.00636	0.0014	0.00012	6e-05	4e-05	0.0	0.0	0.0	0.0	0.0	0.0
5195	2.47484	1.55772	0.76244	0.29662	0.0953	0.02678	0.00676	0.00146	0.00028	8e-05	4e-05	0.0	0.0	0.0	0.0	0.0	0.0
5196	2.47654	1.55408	0.75932	0.29904	0.09418	0.02622	0.00648	0.00128	0.00024	2e-05	2e-05	0.0	0.0	0.0	0.0	0.0	0.0
5197	2.47464	1.55516	0.76096	0.29942	0.0972	0.02656	0.00638	0.00116	0.00014	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5198	2.47682	1.55772	0.75924	0.29904	0.09596	0.02634	0.00618	0.00104	0.00012	4e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5199	2.47468	1.55692	0.76426	0.29944	0.09518	0.02616	0.00632	0.00128	0.00016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
